receive_msg_num, send_msg_num, msg_type, msg_priority, msg_start_time(ts), msg_end_time(ts), msg_trans_time(ns)
3203, 956, d, 0, 1700669969.690180201, 1700669969.708336046,18155845
3204, 870, a, 6, 1700669969.679179185, 1700669969.713163046,33983861
3205, 894, b, 4, 1700669969.691046196, 1700669969.724967862,33921666
3206, 904, c, 2, 1700669969.705681936, 1700669969.738861561,33179625
3207, 957, d, 0, 1700669969.724637059, 1700669969.749575399,24938340
3208, 871, a, 6, 1700669969.716222778, 1700669969.760700885,44478107
3209, 895, b, 4, 1700669969.725472332, 1700669969.770130701,44658369
3210, 958, d, 0, 1700669969.759168084, 1700669969.785201037,26032953
3211, 872, a, 6, 1700669969.750639969, 1700669969.799647724,49007755
3212, 959, d, 0, 1700669969.793909519, 1700669969.810934274,17024755
3213, 906, c, 2, 1700669969.774569358, 1700669969.824217882,49648524
3214, 873, a, 6, 1700669969.794748757, 1700669969.838636572,43887815
3215, 960, d, 0, 1700669969.828602084, 1700669969.852684942,24082858
3216, 907, c, 2, 1700669969.819041351, 1700669969.866697853,47656502
3217, 961, d, 0, 1700669969.863293479, 1700669969.881021976,17728497
3218, 898, b, 4, 1700669969.844928995, 1700669969.893160610,48231615
3219, 908, c, 2, 1700669969.857371048, 1700669969.906815515,49444467
3220, 962, d, 0, 1700669969.897823004, 1700669969.911079400,13256396
3221, 875, a, 6, 1700669969.872565181, 1700669969.914565763,42000582
3222, 899, b, 4, 1700669969.886505294, 1700669969.919840866,33335572
3223, 909, c, 2, 1700669969.899563943, 1700669969.926286459,26722516
3224, 876, a, 6, 1700669969.916236409, 1700669969.928567022,12330613
3225, 900, b, 4, 1700669969.926329140, 1700669969.942300756,15971616
3226, 963, d, 0, 1700669969.932505366, 1700669969.955391811,22886445
3227, 877, a, 6, 1700669969.950902511, 1700669969.973301738,22399227
3228, 964, d, 0, 1700669969.967252239, 1700669969.985752400,18500161
3229, 901, b, 4, 1700669969.960808401, 1700669970.100621,39292220
3230, 911, c, 2, 1700669969.975108770, 1700669970.14916479,39807709
3231, 965, d, 0, 1700669970.1798342, 1700669970.28492080,26693738
3232, 902, b, 4, 1700669969.995350820, 1700669970.42857137,47506317
3233, 966, d, 0, 1700669970.36469280, 1700669970.53944475,17475195
3234, 879, a, 6, 1700669970.20261116, 1700669970.57979244,37718128
3235, 903, b, 4, 1700669970.32462720, 1700669970.60845246,28382526
3236, 913, c, 2, 1700669970.47227996, 1700669970.66999508,19771512
3237, 880, a, 6, 1700669970.63753191, 1700669970.77002213,13249022
3238, 967, d, 0, 1700669970.71030470, 1700669970.79894219,8863749
3239, 904, b, 4, 1700669970.75887037, 1700669970.89072912,13185875
3240, 914, c, 2, 1700669970.88038899, 1700669970.102636474,14597575
3241, 881, a, 6, 1700669970.98360298, 1700669970.112774222,14413924
3242, 968, d, 0, 1700669970.105592605, 1700669970.125497245,19904640
3243, 905, b, 4, 1700669970.110531676, 1700669970.134875792,24344116
3244, 915, c, 2, 1700669970.122523743, 1700669970.143692148,21168405
3245, 969, d, 0, 1700669970.140148447, 1700669970.150483526,10335079
3246, 882, a, 6, 1700669970.132948586, 1700669970.157474879,24526293
3247, 906, b, 4, 1700669970.145145245, 1700669970.168299894,23154649
3248, 916, c, 2, 1700669970.157009508, 1700669970.181668255,24658747
3249, 970, d, 0, 1700669970.174731438, 1700669970.194412748,19681310
3250, 883, a, 6, 1700669970.168150276, 1700669970.207794468,39644192
3251, 907, b, 4, 1700669970.179687349, 1700669970.221966874,42279525
3252, 971, d, 0, 1700669970.209388192, 1700669970.232794053,23405861
3253, 884, a, 6, 1700669970.203342543, 1700669970.247521438,44178895
3254, 972, d, 0, 1700669970.243862678, 1700669970.256604585,12741907
3255, 918, c, 2, 1700669970.226331939, 1700669970.268482440,42150501
3256, 885, a, 6, 1700669970.240450943, 1700669970.282310684,41859741
3257, 973, d, 0, 1700669970.278494251, 1700669970.290591631,12097380
3258, 909, b, 4, 1700669970.254835908, 1700669970.295433127,40597219
3259, 919, c, 2, 1700669970.266711827, 1700669970.301203224,34491397
3260, 886, a, 6, 1700669970.280414510, 1700669970.310500265,30085755
3261, 910, b, 4, 1700669970.290522138, 1700669970.319673161,29151023
3262, 974, d, 0, 1700669970.313122366, 1700669970.326744911,13622545
3263, 920, c, 2, 1700669970.301467557, 1700669970.341173367,39705810
3264, 887, a, 6, 1700669970.316464750, 1700669970.354413203,37948453
3265, 975, d, 0, 1700669970.347649810, 1700669970.367583805,19933995
3266, 921, c, 2, 1700669970.335933925, 1700669970.382380107,46446182
3267, 888, a, 6, 1700669970.351084089, 1700669970.395412835,44328746
3268, 976, d, 0, 1700669970.382007316, 1700669970.409633137,27625821
3269, 922, c, 2, 1700669970.373962392, 1700669970.420271197,46308805
3270, 977, d, 0, 1700669970.416490221, 1700669970.432106548,15616327
3271, 913, b, 4, 1700669970.401169150, 1700669970.439669286,38500136
3272, 923, c, 2, 1700669970.414985588, 1700669970.448830762,33845174
3273, 890, a, 6, 1700669970.430217565, 1700669970.457152102,26934537
3274, 978, d, 0, 1700669970.451046862, 1700669970.469424367,18377505
3275, 914, b, 4, 1700669970.443014536, 1700669970.481145055,38130519
3276, 924, c, 2, 1700669970.453173721, 1700669970.489176201,36002480
3277, 979, d, 0, 1700669970.485582963, 1700669970.500277039,14694076
3278, 891, a, 6, 1700669970.467941909, 1700669970.509672954,41731045
3279, 915, b, 4, 1700669970.477582001, 1700669970.521494835,43912834
3280, 925, c, 2, 1700669970.487773321, 1700669970.535118065,47344744
3281, 980, d, 0, 1700669970.520104288, 1700669970.546781030,26676742
3282, 916, b, 4, 1700669970.513898255, 1700669970.560078721,46180466
3283, 981, d, 0, 1700669970.554902425, 1700669970.573280290,18377865
3284, 917, b, 4, 1700669970.554749079, 1700669970.600226235,45477156
3285, 982, d, 0, 1700669970.589520880, 1700669970.613879022,24358142
3286, 894, a, 6, 1700669970.580706377, 1700669970.625861419,45155042
3287, 983, d, 0, 1700669970.624136267, 1700669970.637365822,13229555
3288, 928, c, 2, 1700669970.607357402, 1700669970.651774947,44417545
3289, 895, a, 6, 1700669970.619953597, 1700669970.661385392,41431795
3290, 919, b, 4, 1700669970.632609043, 1700669970.675638380,43029337
3291, 984, d, 0, 1700669970.658736347, 1700669970.689472641,30736294
3292, 896, a, 6, 1700669970.660668542, 1700669970.703801784,43133242
3293, 985, d, 0, 1700669970.693820740, 1700669970.710700747,16880007
3294, 930, c, 2, 1700669970.684619150, 1700669970.724669154,40050004
3295, 897, a, 6, 1700669970.696749109, 1700669970.735225669,38476560
3296, 986, d, 0, 1700669970.728499175, 1700669970.746937932,18438757
3297, 931, c, 2, 1700669970.723451438, 1700669970.751956941,28505503
3298, 898, a, 6, 1700669970.738588318, 1700669970.763145094,24556776
3299, 922, b, 4, 1700669970.744196639, 1700669970.772848174,28651535
3300, 987, d, 0, 1700669970.763099475, 1700669970.787232503,24133028
3301, 932, c, 2, 1700669970.758026997, 1700669970.798250888,40223891
3302, 899, a, 6, 1700669970.773988382, 1700669970.808039551,34051169
3303, 988, d, 0, 1700669970.797593508, 1700669970.814587349,16993841
3304, 923, b, 4, 1700669970.780315704, 1700669970.820797409,40481705
3305, 933, c, 2, 1700669970.792963785, 1700669970.834033169,41069384
3306, 900, a, 6, 1700669970.811778030, 1700669970.847419049,35641019
3307, 989, d, 0, 1700669970.832228102, 1700669970.857507560,25279458
3308, 934, c, 2, 1700669970.832110780, 1700669970.866337807,34227027
3309, 901, a, 6, 1700669970.847742062, 1700669970.878633283,30891221
3310, 990, d, 0, 1700669970.867040225, 1700669970.892997190,25956965
3311, 935, c, 2, 1700669970.867257994, 1700669970.905794719,38536725
3312, 991, d, 0, 1700669970.901887843, 1700669970.919673632,17785789
3313, 926, b, 4, 1700669970.891181262, 1700669970.931669492,40488230
3314, 936, c, 2, 1700669970.902164649, 1700669970.941862754,39698105
3315, 992, d, 0, 1700669970.936499866, 1700669970.954966017,18466151
3316, 903, a, 6, 1700669970.917093722, 1700669970.963212429,46118707
3317, 927, b, 4, 1700669970.926478240, 1700669970.971493292,45015052
3318, 937, c, 2, 1700669970.938412815, 1700669970.985579647,47166832
3319, 993, d, 0, 1700669970.971025737, 1700669970.999726076,28700339
3320, 928, b, 4, 1700669970.964718076, 1700669971.11413584,46695508
3321, 994, d, 0, 1700669971.5373948, 1700669971.16429428,11055480
3322, 938, c, 2, 1700669970.974694098, 1700669971.28837619,54143521
3323, 905, a, 6, 1700669970.996882723, 1700669971.35194923,38312200
3324, 929, b, 4, 1700669971.5244848, 1700669971.46102019,40857171
3325, 995, d, 0, 1700669971.39922910, 1700669971.57136205,17213295
3326, 939, c, 2, 1700669971.17997007, 1700669971.70527655,52530648
3327, 906, a, 6, 1700669971.35192191, 1700669971.74646220,39454029
3328, 930, b, 4, 1700669971.44410167, 1700669971.86595882,42185715
3329, 996, d, 0, 1700669971.74486042, 1700669971.95091900,20605858
3330, 940, c, 2, 1700669971.62161759, 1700669971.98687579,36525820
3331, 907, a, 6, 1700669971.69721756, 1700669971.104645113,34923357
3332, 931, b, 4, 1700669971.79069146, 1700669971.117993626,38924480
3333, 997, d, 0, 1700669971.108941192, 1700669971.123403872,14462680
3334, 941, c, 2, 1700669971.103629900, 1700669971.134150405,30520505
3335, 908, a, 6, 1700669971.108770223, 1700669971.140358430,31588207
3336, 932, b, 4, 1700669971.119460275, 1700669971.154814052,35353777
3337, 998, d, 0, 1700669971.143577534, 1700669971.168776724,25199190
3338, 942, c, 2, 1700669971.138158379, 1700669971.179883847,41725468
3339, 909, a, 6, 1700669971.143896166, 1700669971.193247161,49350995
3340, 999, d, 0, 1700669971.178124169, 1700669971.207542982,29418813
3341, 943, c, 2, 1700669971.172673462, 1700669971.216746580,44073118
3342, 1000, d, 0, 1700669971.213052999, 1700669971.224058081,11005082
3343, 934, b, 4, 1700669971.188543171, 1700669971.233913995,45370824
3344, 944, c, 2, 1700669971.212872465, 1700669971.248386354,35513889
3345, 935, b, 4, 1700669971.227240509, 1700669971.258523802,31283293
3346, 911, a, 6, 1700669971.228502454, 1700669971.271822812,43320358
3347, 945, c, 2, 1700669971.249874439, 1700669971.285829834,35955395
3348, 936, b, 4, 1700669971.267091776, 1700669971.290295159,23203383
3349, 912, a, 6, 1700669971.268717263, 1700669971.298910678,30193415
3350, 946, c, 2, 1700669971.284448120, 1700669971.308839836,24391716
3351, 937, b, 4, 1700669971.301618545, 1700669971.320278284,18659739
3352, 913, a, 6, 1700669971.306840248, 1700669971.333925495,27085247
3353, 947, c, 2, 1700669971.319092796, 1700669971.347908157,28815361
3354, 938, b, 4, 1700669971.336319683, 1700669971.358092093,21772410
3355, 914, a, 6, 1700669971.343846491, 1700669971.362443495,18597004
3356, 948, c, 2, 1700669971.353594545, 1700669971.366255038,12660493
3357, 939, b, 4, 1700669971.370871228, 1700669971.383286681,12415453
3358, 915, a, 6, 1700669971.379803821, 1700669971.395883174,16079353
3359, 949, c, 2, 1700669971.387960715, 1700669971.409994432,22033717
3360, 940, b, 4, 1700669971.405509240, 1700669971.423034750,17525510
3361, 916, a, 6, 1700669971.414232700, 1700669971.428130954,13898254
3362, 950, c, 2, 1700669971.422502894, 1700669971.431744198,9241304
3363, 941, b, 4, 1700669971.440700391, 1700669971.452173869,11473478
3364, 917, a, 6, 1700669971.448800557, 1700669971.455258062,6457505
3365, 951, c, 2, 1700669971.457172976, 1700669971.466939844,9766868
3366, 942, b, 4, 1700669971.475345307, 1700669971.488172209,12826902
3367, 918, a, 6, 1700669971.483517926, 1700669971.496402854,12884928
3368, 952, c, 2, 1700669971.491752542, 1700669971.505403295,13650753
3369, 943, b, 4, 1700669971.510092006, 1700669971.515954439,5862433
3370, 919, a, 6, 1700669971.518314803, 1700669971.527886561,9571758
3371, 953, c, 2, 1700669971.526307573, 1700669971.539828141,13520568
3372, 944, b, 4, 1700669971.545126246, 1700669971.560031720,14905474
3373, 920, a, 6, 1700669971.553108358, 1700669971.573585210,20476852
3374, 954, c, 2, 1700669971.560922104, 1700669971.587450474,26528370
3375, 945, b, 4, 1700669971.579750654, 1700669971.602174655,22424001
3376, 955, c, 2, 1700669971.595397472, 1700669971.616312469,20914997
3377, 921, a, 6, 1700669971.587617689, 1700669971.628809403,41191714
3378, 946, b, 4, 1700669971.614242285, 1700669971.638458444,24216159
3379, 956, c, 2, 1700669971.629960097, 1700669971.651867227,21907130
3380, 922, a, 6, 1700669971.622149056, 1700669971.666018579,43869523
3381, 947, b, 4, 1700669971.648849861, 1700669971.677193896,28344035
3382, 957, c, 2, 1700669971.664717428, 1700669971.690529955,25812527
3383, 923, a, 6, 1700669971.662568783, 1700669971.696095662,33526879
3384, 948, b, 4, 1700669971.683406926, 1700669971.700502822,17095896
3385, 958, c, 2, 1700669971.700622788, 1700669971.706912843,6290055
3386, 949, b, 4, 1700669971.718080907, 1700669971.732795722,14714815
3387, 959, c, 2, 1700669971.734988917, 1700669971.749402307,14413390
3388, 925, a, 6, 1700669971.736227683, 1700669971.761619620,25391937
3389, 950, b, 4, 1700669971.752698351, 1700669971.772154208,19455857
3390, 960, c, 2, 1700669971.769590344, 1700669971.779530609,9940265
3391, 926, a, 6, 1700669971.770611463, 1700669971.786896953,16285490
3392, 951, b, 4, 1700669971.787274731, 1700669971.800325121,13050390
3393, 961, c, 2, 1700669971.804556262, 1700669971.819045736,14489474
3394, 927, a, 6, 1700669971.805088778, 1700669971.830368982,25280204
3395, 952, b, 4, 1700669971.821846491, 1700669971.839885391,18038900
3396, 962, c, 2, 1700669971.839238773, 1700669971.854186288,14947515
3397, 928, a, 6, 1700669971.839701852, 1700669971.868075477,28373625
3398, 953, b, 4, 1700669971.856497454, 1700669971.880000855,23503401
3399, 963, c, 2, 1700669971.873858589, 1700669971.891911963,18053374
3400, 929, a, 6, 1700669971.875835463, 1700669971.905472819,29637356
3401, 954, b, 4, 1700669971.891066152, 1700669971.914771523,23705371
3402, 964, c, 2, 1700669971.908557853, 1700669971.918878594,10320741
3403, 930, a, 6, 1700669971.910200677, 1700669971.925473505,15272828
3404, 955, b, 4, 1700669971.925682766, 1700669971.937744416,12061650
3405, 965, c, 2, 1700669971.943208425, 1700669971.952648136,9439711
3406, 931, a, 6, 1700669971.944675198, 1700669971.966750981,22075783
3407, 956, b, 4, 1700669971.960358572, 1700669971.980415076,20056504
3408, 966, c, 2, 1700669971.977835685, 1700669971.991792585,13956900
3409, 932, a, 6, 1700669971.980020293, 1700669972.4420607,24400314
3410, 957, b, 4, 1700669971.994836458, 1700669972.17203788,22367330
3411, 967, c, 2, 1700669972.12439620, 1700669972.28490543,16050923
3412, 933, a, 6, 1700669972.15711369, 1700669972.34704628,18993259
3413, 958, b, 4, 1700669972.29365752, 1700669972.48629289,19263537
3414, 968, c, 2, 1700669972.47165578, 1700669972.62699190,15533612
3415, 934, a, 6, 1700669972.50195885, 1700669972.76400147,26204262
3416, 959, b, 4, 1700669972.63970935, 1700669972.89593147,25622212
3417, 969, c, 2, 1700669972.81515743, 1700669972.103081937,21566194
3418, 935, a, 6, 1700669972.84980236, 1700669972.115782280,30802044
3419, 960, b, 4, 1700669972.98614857, 1700669972.124699159,26084302
3420, 970, c, 2, 1700669972.116053066, 1700669972.137267286,21214220
3421, 936, a, 6, 1700669972.119520426, 1700669972.148760494,29240068
3422, 961, b, 4, 1700669972.133159778, 1700669972.162582945,29423167
3423, 971, c, 2, 1700669972.150382779, 1700669972.176596037,26213258
3424, 937, a, 6, 1700669972.154032670, 1700669972.190050411,36017741
3425, 962, b, 4, 1700669972.167767851, 1700669972.203964791,36196940
3426, 972, c, 2, 1700669972.184935924, 1700669972.217698218,32762294
3427, 938, a, 6, 1700669972.188597653, 1700669972.230566888,41969235
3428, 973, c, 2, 1700669972.219461029, 1700669972.241527071,22066042
3429, 939, a, 6, 1700669972.224590087, 1700669972.247369595,22779508
3430, 964, b, 4, 1700669972.236891047, 1700669972.251408967,14517920
3431, 974, c, 2, 1700669972.254041751, 1700669972.264712780,10671029
3432, 940, a, 6, 1700669972.263044303, 1700669972.269385988,6341685
3433, 965, b, 4, 1700669972.271420792, 1700669972.283901310,12480518
3434, 975, c, 2, 1700669972.288656780, 1700669972.295834453,7177673
3435, 941, a, 6, 1700669972.297593189, 1700669972.310587922,12994733
3436, 966, b, 4, 1700669972.306609829, 1700669972.322692651,16082822
3437, 976, c, 2, 1700669972.323326160, 1700669972.334203335,10877175
3438, 967, b, 4, 1700669972.341195186, 1700669972.351017577,9822391
3439, 977, c, 2, 1700669972.357885692, 1700669972.363883036,5997344
3440, 943, a, 6, 1700669972.366745423, 1700669972.377172154,10426731
3441, 978, c, 2, 1700669972.392658650, 1700669972.403003304,10344654
3442, 969, b, 4, 1700669972.410488056, 1700669972.420906065,10418009
3443, 979, c, 2, 1700669972.427345795, 1700669972.436715308,9369513
3444, 945, a, 6, 1700669972.435929943, 1700669972.444138805,8208862
3445, 970, b, 4, 1700669972.445098972, 1700669972.454601643,9502671
3446, 980, c, 2, 1700669972.461951395, 1700669972.474479387,12527992
3447, 946, a, 6, 1700669972.471250617, 1700669972.480413945,9163328
3448, 971, b, 4, 1700669972.479778184, 1700669972.493038379,13260195
3449, 981, c, 2, 1700669972.496778166, 1700669972.507406939,10628773
3450, 947, a, 6, 1700669972.505982217, 1700669972.516092176,10109959
3451, 972, b, 4, 1700669972.514649825, 1700669972.527743588,13093763
3452, 982, c, 2, 1700669972.532535079, 1700669972.546382483,13847404
3453, 948, a, 6, 1700669972.540539356, 1700669972.557800664,17261308
3454, 973, b, 4, 1700669972.549254892, 1700669972.568842929,19588037
3455, 983, c, 2, 1700669972.567434743, 1700669972.578313737,10878994
3456, 949, a, 6, 1700669972.576405126, 1700669972.588324505,11919379
3457, 974, b, 4, 1700669972.583798665, 1700669972.600456606,16657941
3458, 984, c, 2, 1700669972.601966895, 1700669972.613616152,11649257
3459, 950, a, 6, 1700669972.610988574, 1700669972.627236690,16248116
3460, 975, b, 4, 1700669972.618711539, 1700669972.638721360,20009821
3461, 985, c, 2, 1700669972.636653949, 1700669972.650456877,13802928
3462, 951, a, 6, 1700669972.645640660, 1700669972.663331604,17690944
3463, 976, b, 4, 1700669972.653310462, 1700669972.674255412,20944950
3464, 986, c, 2, 1700669972.671105041, 1700669972.686115537,15010496
3465, 952, a, 6, 1700669972.680877165, 1700669972.698664826,17787661
3466, 977, b, 4, 1700669972.687810085, 1700669972.712244651,24434566
3467, 987, c, 2, 1700669972.705898103, 1700669972.725289603,19391500
3468, 953, a, 6, 1700669972.715401724, 1700669972.737932170,22530446
3469, 978, b, 4, 1700669972.722352141, 1700669972.748211774,25859633
3470, 988, c, 2, 1700669972.740472751, 1700669972.758721343,18248592
3471, 954, a, 6, 1700669972.749891106, 1700669972.772320734,22429628
3472, 979, b, 4, 1700669972.757128647, 1700669972.786125771,28997124
3473, 989, c, 2, 1700669972.775180407, 1700669972.800074724,24894317
3474, 955, a, 6, 1700669972.784723225, 1700669972.815168386,30445161
3475, 980, b, 4, 1700669972.791793908, 1700669972.829041804,37247896
3476, 990, c, 2, 1700669972.809984611, 1700669972.842016035,32031424
3477, 956, a, 6, 1700669972.819287951, 1700669972.848166959,28879008
3478, 981, b, 4, 1700669972.826286303, 1700669972.855810718,29524415
3479, 991, c, 2, 1700669972.844560577, 1700669972.868648503,24087926
3480, 957, a, 6, 1700669972.853904087, 1700669972.880875882,26971795
3481, 982, b, 4, 1700669972.861720813, 1700669972.894375105,32654292
3482, 992, c, 2, 1700669972.879066925, 1700669972.907327381,28260456
3483, 958, a, 6, 1700669972.890969981, 1700669972.920982376,30012395
3484, 983, b, 4, 1700669972.896428834, 1700669972.933467795,37038961
3485, 993, c, 2, 1700669972.913562262, 1700669972.946449907,32887645
3486, 959, a, 6, 1700669972.926219297, 1700669972.958192837,31973540
3487, 984, b, 4, 1700669972.930920695, 1700669972.967225807,36305112
3488, 994, c, 2, 1700669972.948127673, 1700669972.976746541,28618868
3489, 960, a, 6, 1700669972.960780706, 1700669972.988125908,27345202
3490, 985, b, 4, 1700669972.966822959, 1700669973.2499315,35676356
3491, 995, c, 2, 1700669972.982675970, 1700669973.15786717,33110747
3492, 961, a, 6, 1700669972.995215842, 1700669973.28946004,33730162
3493, 986, b, 4, 1700669973.1387772, 1700669973.41546156,40158384
3494, 996, c, 2, 1700669973.17255365, 1700669973.55356456,38101091
3495, 962, a, 6, 1700669973.29752233, 1700669973.68942474,39190241
3496, 987, b, 4, 1700669973.35898322, 1700669973.82850198,46951876
3497, 997, c, 2, 1700669973.51782971, 1700669973.94627509,42844538
3498, 963, a, 6, 1700669973.65529223, 1700669973.107982309,42453086
3499, 988, b, 4, 1700669973.74618815, 1700669973.120386801,45767986
3500, 998, c, 2, 1700669973.88300005, 1700669973.134714492,46414487
3501, 964, a, 6, 1700669973.102857777, 1700669973.147326522,44468745
3502, 989, b, 4, 1700669973.115804448, 1700669973.157067533,41263085
3503, 999, c, 2, 1700669973.127732539, 1700669973.167831253,40098714
3504, 965, a, 6, 1700669973.140980241, 1700669973.181042186,40061945
3505, 990, b, 4, 1700669973.153112956, 1700669973.192418432,39305476
3506, 1000, c, 2, 1700669973.167244771, 1700669973.204649306,37404535
3507, 966, a, 6, 1700669973.180754659, 1700669973.217175498,36420839
3508, 991, b, 4, 1700669973.190394198, 1700669973.224175994,33781796
3509, 967, a, 6, 1700669973.215409224, 1700669973.233632943,18223719
3510, 992, b, 4, 1700669973.225778375, 1700669973.245490038,19711663
3511, 968, a, 6, 1700669973.252078392, 1700669973.261757006,9678614
3512, 993, b, 4, 1700669973.260482500, 1700669973.265131359,4648859
3513, 969, a, 6, 1700669973.286622266, 1700669973.296714655,10092389
3514, 994, b, 4, 1700669973.295089123, 1700669973.302759588,7670465
3515, 970, a, 6, 1700669973.321225538, 1700669973.326222871,4997333
3516, 995, b, 4, 1700669973.329647604, 1700669973.344205024,14557420
3517, 971, a, 6, 1700669973.355763891, 1700669973.369401447,13637556
3518, 996, b, 4, 1700669973.364277276, 1700669973.382263945,17986669
3519, 972, a, 6, 1700669973.390399475, 1700669973.397934039,7534564
3520, 997, b, 4, 1700669973.398881415, 1700669973.407435472,8554057
3521, 973, a, 6, 1700669973.424929068, 1700669973.434625217,9696149
3522, 998, b, 4, 1700669973.433390126, 1700669973.443896383,10506257
3523, 974, a, 6, 1700669973.459498957, 1700669973.466708632,7209675
3524, 999, b, 4, 1700669973.468031317, 1700669973.472837871,4806554
3525, 975, a, 6, 1700669973.494207280, 1700669973.503894300,9687020
3526, 1000, b, 4, 1700669973.502785090, 1700669973.515359421,12574331
3527, 976, a, 6, 1700669973.528718555, 1700669973.537453569,8735014
3528, 977, a, 6, 1700669973.563336252, 1700669973.572778168,9441916
3529, 978, a, 6, 1700669973.598020950, 1700669973.612824817,14803867
3530, 979, a, 6, 1700669973.632722355, 1700669973.640890425,8168070
3531, 980, a, 6, 1700669973.667362842, 1700669973.671416470,4053628
3532, 981, a, 6, 1700669973.702881926, 1700669973.709153907,6271981
3533, 982, a, 6, 1700669973.737638777, 1700669973.747243122,9604345
3534, 983, a, 6, 1700669973.772317965, 1700669973.781513783,9195818
3535, 984, a, 6, 1700669973.807014954, 1700669973.812384427,5369473
3536, 985, a, 6, 1700669973.841731094, 1700669973.847172520,5441426
3537, 986, a, 6, 1700669973.876463163, 1700669973.886964005,10500842
3538, 987, a, 6, 1700669973.911064960, 1700669973.919184494,8119534
3539, 988, a, 6, 1700669973.945654335, 1700669973.951818280,6163945
3540, 989, a, 6, 1700669973.981653597, 1700669973.992636982,10983385
3541, 990, a, 6, 1700669974.16533166, 1700669974.25648977,9115811
3542, 991, a, 6, 1700669974.51164183, 1700669974.64806064,13641881
3543, 992, a, 6, 1700669974.85916849, 1700669974.98849617,12932768
3544, 993, a, 6, 1700669974.120906818, 1700669974.127507006,6600188
3545, 994, a, 6, 1700669974.155836824, 1700669974.171329366,15492542
3546, 995, a, 6, 1700669974.190422573, 1700669974.198927391,8504818
3547, 996, a, 6, 1700669974.225256662, 1700669974.236103502,10846840
3548, 997, a, 6, 1700669974.260072329, 1700669974.264872520,4800191
