receive_msg_num, send_msg_num, msg_type, msg_priority, msg_start_time(ts), msg_end_time(ts), msg_trans_time(ns)
1505, 488, c, 2, 1700645341.507802273, 1700645341.514306270,6503997
1506, 490, b, 4, 1700645341.522157914, 1700645341.525938434,3780520
1507, 489, a, 6, 1700645341.527227582, 1700645341.534627108,7399526
1508, 489, d, 0, 1700645341.542692550, 1700645341.544533773,1841223
1509, 489, c, 2, 1700645341.542477508, 1700645341.547573093,5095585
1510, 491, b, 4, 1700645341.556624344, 1700645341.558456930,1832586
1511, 490, a, 6, 1700645341.561603785, 1700645341.571050161,9446376
1512, 490, d, 0, 1700645341.577371555, 1700645341.582248558,4877003
1513, 490, c, 2, 1700645341.577193222, 1700645341.585583844,8390622
1514, 492, b, 4, 1700645341.590967832, 1700645341.594501884,3534052
1515, 491, a, 6, 1700645341.596055183, 1700645341.602069736,6014553
1516, 491, d, 0, 1700645341.612101652, 1700645341.615497224,3395572
1517, 491, c, 2, 1700645341.611866977, 1700645341.618508921,6641944
1518, 493, b, 4, 1700645341.625619774, 1700645341.629357824,3738050
1519, 492, a, 6, 1700645341.630452076, 1700645341.643908983,13456907
1520, 492, d, 0, 1700645341.647259087, 1700645341.650702698,3443611
1521, 492, c, 2, 1700645341.646671921, 1700645341.652914637,6242716
1522, 494, b, 4, 1700645341.660171094, 1700645341.664261811,4090717
1523, 493, a, 6, 1700645341.664922991, 1700645341.673714095,8791104
1524, 493, d, 0, 1700645341.681870528, 1700645341.685825906,3955378
1525, 493, c, 2, 1700645341.681657132, 1700645341.689940161,8283029
1526, 495, b, 4, 1700645341.694751174, 1700645341.697411433,2660259
1527, 494, a, 6, 1700645341.699288661, 1700645341.704307784,5019123
1528, 494, d, 0, 1700645341.716568024, 1700645341.719832840,3264816
1529, 494, c, 2, 1700645341.716311916, 1700645341.720543576,4231660
1530, 496, b, 4, 1700645341.729328242, 1700645341.732888883,3560641
1531, 495, a, 6, 1700645341.733820279, 1700645341.745423371,11603092
1532, 495, d, 0, 1700645341.751357569, 1700645341.754869536,3511967
1533, 495, c, 2, 1700645341.751127572, 1700645341.756905148,5777576
1534, 497, b, 4, 1700645341.763992241, 1700645341.767418025,3425784
1535, 496, a, 6, 1700645341.768413934, 1700645341.777193185,8779251
1536, 496, d, 0, 1700645341.786098310, 1700645341.791356503,5258193
1537, 496, c, 2, 1700645341.785786791, 1700645341.795173955,9387164
1538, 498, b, 4, 1700645341.798403684, 1700645341.801787137,3383453
1539, 497, a, 6, 1700645341.802900830, 1700645341.811608601,8707771
1540, 497, d, 0, 1700645341.820667812, 1700645341.824505655,3837843
1541, 497, c, 2, 1700645341.821022342, 1700645341.826620044,5597702
1542, 499, b, 4, 1700645341.832951456, 1700645341.836877268,3925812
1543, 498, a, 6, 1700645341.837367007, 1700645341.843086439,5719432
1544, 498, d, 0, 1700645341.855182757, 1700645341.859113506,3930749
1545, 498, c, 2, 1700645341.855514832, 1700645341.861865059,6350227
1546, 500, b, 4, 1700645341.867418629, 1700645341.868830286,1411657
1547, 499, a, 6, 1700645341.871919268, 1700645341.880793831,8874563
1548, 499, d, 0, 1700645341.890126199, 1700645341.894305069,4178870
1549, 499, c, 2, 1700645341.890374826, 1700645341.896492733,6117907
1550, 501, b, 4, 1700645341.901836892, 1700645341.904671558,2834666
1551, 500, a, 6, 1700645341.906299564, 1700645341.911481583,5182019
1552, 500, d, 0, 1700645341.924981184, 1700645341.929026367,4045183
1553, 500, c, 2, 1700645341.925313528, 1700645341.930054823,4741295
1554, 502, b, 4, 1700645341.936576885, 1700645341.939904007,3327122
1555, 501, a, 6, 1700645341.940722331, 1700645341.944346399,3624068
1556, 501, d, 0, 1700645341.959933338, 1700645341.961568417,1635079
1557, 501, c, 2, 1700645341.960268110, 1700645341.964536674,4268564
1558, 503, b, 4, 1700645341.971219164, 1700645341.972888442,1669278
1559, 502, a, 6, 1700645341.975135127, 1700645341.984099801,8964674
1560, 502, d, 0, 1700645341.994469828, 1700645341.999987123,5517295
1561, 502, c, 2, 1700645341.994700237, 1700645342.3537352,8837115
1562, 504, b, 4, 1700645342.5730662, 1700645342.9575843,3845181
1563, 503, a, 6, 1700645342.9611994, 1700645342.15707942,6095948
1564, 503, d, 0, 1700645342.29186846, 1700645342.33106859,3920013
1565, 503, c, 2, 1700645342.29554046, 1700645342.35498007,5943961
1566, 505, b, 4, 1700645342.40201985, 1700645342.44033836,3831851
1567, 504, a, 6, 1700645342.44495365, 1700645342.50396810,5901445
1568, 504, d, 0, 1700645342.63826699, 1700645342.67141984,3315285
1569, 504, c, 2, 1700645342.64104888, 1700645342.69455805,5350917
1570, 511, d, 0, 1700645342.307549731, 1700645342.344992175,37442444
1571, 512, d, 0, 1700645342.342403459, 1700645342.347862525,5459066
1572, 512, c, 2, 1700645342.342486219, 1700645342.350876068,8389849
1573, 513, b, 4, 1700645342.316759361, 1700645342.355638514,38879153
1574, 512, a, 6, 1700645342.320236135, 1700645342.358892644,38656509
1575, 514, b, 4, 1700645342.352713835, 1700645342.359165684,6451849
1576, 513, a, 6, 1700645342.355171484, 1700645342.368087061,12915577
1577, 513, d, 0, 1700645342.378302506, 1700645342.384252506,5950000
1578, 513, c, 2, 1700645342.378518146, 1700645342.387664494,9146348
1579, 515, b, 4, 1700645342.389434847, 1700645342.392882762,3447915
1580, 514, a, 6, 1700645342.393962918, 1700645342.405106181,11143263
1581, 514, d, 0, 1700645342.413067728, 1700645342.416687631,3619903
1582, 514, c, 2, 1700645342.413282022, 1700645342.419490278,6208256
1583, 516, b, 4, 1700645342.423940521, 1700645342.425453333,1512812
1584, 515, a, 6, 1700645342.428440058, 1700645342.433300152,4860094
1585, 515, d, 0, 1700645342.447943096, 1700645342.449996741,2053645
1586, 515, c, 2, 1700645342.448239144, 1700645342.453664516,5425372
1587, 517, b, 4, 1700645342.458470912, 1700645342.461934070,3463158
1588, 516, a, 6, 1700645342.462997563, 1700645342.469293868,6296305
1589, 516, d, 0, 1700645342.482644564, 1700645342.485000028,2355464
1590, 516, c, 2, 1700645342.482840601, 1700645342.489404006,6563405
1591, 518, b, 4, 1700645342.492917570, 1700645342.496628667,3711097
1592, 517, a, 6, 1700645342.497483875, 1700645342.507085458,9601583
1593, 517, d, 0, 1700645342.517390318, 1700645342.519897701,2507383
1594, 517, c, 2, 1700645342.517600943, 1700645342.520601957,3001014
1595, 519, b, 4, 1700645342.527263989, 1700645342.532429509,5165520
1596, 518, a, 6, 1700645342.532054455, 1700645342.539606898,7552443
1597, 518, d, 0, 1700645342.552083093, 1700645342.557028202,4945109
1598, 518, c, 2, 1700645342.552335357, 1700645342.561367658,9032301
1599, 520, b, 4, 1700645342.561621372, 1700645342.562711869,1090497
1600, 519, a, 6, 1700645342.566491372, 1700645342.575851642,9360270
1601, 519, d, 0, 1700645342.586874648, 1700645342.591943153,5068505
1602, 519, c, 2, 1700645342.587154126, 1700645342.595550049,8395923
1603, 521, b, 4, 1700645342.596059475, 1700645342.600707420,4647945
1604, 520, a, 6, 1700645342.601013111, 1700645342.609506635,8493524
1605, 520, d, 0, 1700645342.621527299, 1700645342.625232054,3704755
1606, 520, c, 2, 1700645342.621887352, 1700645342.629216361,7329009
1607, 522, b, 4, 1700645342.630821439, 1700645342.634209543,3388104
1608, 521, a, 6, 1700645342.635574497, 1700645342.643422038,7847541
1609, 521, d, 0, 1700645342.656115991, 1700645342.660023591,3907600
1610, 521, c, 2, 1700645342.656552382, 1700645342.661441908,4889526
1611, 523, b, 4, 1700645342.665339737, 1700645342.668526553,3186816
1612, 522, a, 6, 1700645342.669998187, 1700645342.681872441,11874254
1613, 522, d, 0, 1700645342.690750498, 1700645342.692277043,1526545
1614, 522, c, 2, 1700645342.691183627, 1700645342.697017049,5833422
1615, 524, b, 4, 1700645342.699828638, 1700645342.703698906,3870268
1616, 523, a, 6, 1700645342.704452652, 1700645342.709019423,4566771
1617, 523, d, 0, 1700645342.725443089, 1700645342.728539800,3096711
1618, 523, c, 2, 1700645342.725866487, 1700645342.730108005,4241518
1619, 525, b, 4, 1700645342.734193229, 1700645342.737324004,3130775
1620, 524, a, 6, 1700645342.738981265, 1700645342.745810132,6828867
1621, 524, d, 0, 1700645342.760132822, 1700645342.763504452,3371630
1622, 524, c, 2, 1700645342.760497928, 1700645342.763944784,3446856
1623, 526, b, 4, 1700645342.768652182, 1700645342.772041825,3389643
1624, 525, a, 6, 1700645342.773595795, 1700645342.784638450,11042655
1625, 525, d, 0, 1700645342.794630334, 1700645342.797628919,2998585
1626, 525, c, 2, 1700645342.795097640, 1700645342.798180876,3083236
1627, 527, b, 4, 1700645342.803060746, 1700645342.806471771,3411025
1628, 526, a, 6, 1700645342.808239416, 1700645342.817596488,9357072
1629, 526, d, 0, 1700645342.829327258, 1700645342.833710471,4383213
1630, 526, c, 2, 1700645342.829764597, 1700645342.837532082,7767485
1631, 528, b, 4, 1700645342.837563078, 1700645342.840596451,3033373
1632, 527, a, 6, 1700645342.842925545, 1700645342.848954477,6028932
1633, 527, d, 0, 1700645342.864149804, 1700645342.871174049,7024245
1634, 527, c, 2, 1700645342.864529623, 1700645342.876273079,11743456
1635, 529, b, 4, 1700645342.872022997, 1700645342.880725279,8702282
1636, 528, a, 6, 1700645342.877480554, 1700645342.888933807,11453253
1637, 528, d, 0, 1700645342.898868754, 1700645342.901126449,2257695
1638, 528, c, 2, 1700645342.899203565, 1700645342.902360959,3157394
1639, 530, b, 4, 1700645342.906497213, 1700645342.911642629,5145416
1640, 529, a, 6, 1700645342.911891637, 1700645342.920064609,8172972
1641, 529, d, 0, 1700645342.933399581, 1700645342.938633364,5233783
1642, 529, c, 2, 1700645342.933753561, 1700645342.942978631,9225070
1643, 531, b, 4, 1700645342.940937316, 1700645342.946927481,5990165
1644, 530, a, 6, 1700645342.946477941, 1700645342.954655761,8177820
1645, 530, d, 0, 1700645342.967906752, 1700645342.973664138,5757386
1646, 530, c, 2, 1700645342.968399840, 1700645342.977587602,9187762
1647, 532, b, 4, 1700645342.975392566, 1700645342.981228608,5836042
1648, 531, a, 6, 1700645342.980908341, 1700645342.988589321,7680980
1649, 531, d, 0, 1700645343.2512347, 1700645343.5690580,3178233
1650, 531, c, 2, 1700645343.2828340, 1700645343.6758333,3929993
1651, 533, b, 4, 1700645343.9911111, 1700645343.14882968,4971857
1652, 532, a, 6, 1700645343.15445948, 1700645343.22515387,7069439
1653, 532, d, 0, 1700645343.36947124, 1700645343.45399611,8452487
1654, 533, a, 6, 1700645343.49957661, 1700645343.59133490,9175829
1655, 533, d, 0, 1700645343.71694798, 1700645343.74572691,2877893
1656, 540, d, 0, 1700645343.314733616, 1700645343.342517107,27783491
1657, 540, c, 2, 1700645343.314317398, 1700645343.343606744,29289346
1658, 542, b, 4, 1700645343.322455426, 1700645343.344583837,22128411
1659, 541, a, 6, 1700645343.327185269, 1700645343.353009676,25824407
1660, 541, d, 0, 1700645343.349782941, 1700645343.357658876,7875935
1661, 541, c, 2, 1700645343.349361621, 1700645343.362358743,12997122
1662, 543, b, 4, 1700645343.356932834, 1700645343.366640926,9708092
1663, 542, a, 6, 1700645343.361694987, 1700645343.374667585,12972598
1664, 542, d, 0, 1700645343.384424787, 1700645343.385901431,1476644
1665, 542, c, 2, 1700645343.384067992, 1700645343.387472396,3404404
1666, 544, b, 4, 1700645343.392978825, 1700645343.396583437,3604612
1667, 543, a, 6, 1700645343.400048857, 1700645343.403968645,3919788
1668, 543, d, 0, 1700645343.419143668, 1700645343.420366999,1223331
1669, 543, c, 2, 1700645343.418768483, 1700645343.425639032,6870549
1670, 545, b, 4, 1700645343.427647166, 1700645343.431219865,3572699
1671, 544, a, 6, 1700645343.434633293, 1700645343.443454575,8821282
1672, 544, d, 0, 1700645343.453662204, 1700645343.455066081,1403877
1673, 544, c, 2, 1700645343.453280177, 1700645343.457109754,3829577
1674, 546, b, 4, 1700645343.462228546, 1700645343.465677909,3449363
1675, 545, a, 6, 1700645343.469639072, 1700645343.475507000,5867928
1676, 545, d, 0, 1700645343.488166339, 1700645343.489206564,1040225
1677, 545, c, 2, 1700645343.487809864, 1700645343.489807022,1997158
1678, 547, b, 4, 1700645343.496621664, 1700645343.498865776,2244112
1679, 546, a, 6, 1700645343.504272211, 1700645343.515719282,11447071
1680, 546, d, 0, 1700645343.522768572, 1700645343.526697848,3929276
1681, 546, c, 2, 1700645343.522471433, 1700645343.527778202,5306769
1682, 548, b, 4, 1700645343.531165554, 1700645343.534897493,3731939
1683, 547, a, 6, 1700645343.538843149, 1700645343.551400804,12557655
1684, 547, d, 0, 1700645343.557593276, 1700645343.558764446,1171170
1685, 547, c, 2, 1700645343.557148542, 1700645343.559464631,2316089
1686, 549, b, 4, 1700645343.565613258, 1700645343.568214688,2601430
1687, 548, a, 6, 1700645343.573419374, 1700645343.583526291,10106917
1688, 548, d, 0, 1700645343.592084396, 1700645343.596538678,4454282
1689, 548, c, 2, 1700645343.591734676, 1700645343.597554531,5819855
1690, 550, b, 4, 1700645343.600110337, 1700645343.603088881,2978544
1691, 549, a, 6, 1700645343.608383742, 1700645343.621584806,13201064
1692, 549, d, 0, 1700645343.626610803, 1700645343.630249948,3639145
1693, 549, c, 2, 1700645343.626233056, 1700645343.632544340,6311284
1694, 551, b, 4, 1700645343.634612375, 1700645343.640123193,5510818
1695, 550, a, 6, 1700645343.642957422, 1700645343.652507841,9550419
1696, 550, d, 0, 1700645343.661283156, 1700645343.665143150,3859994
1697, 550, c, 2, 1700645343.660816733, 1700645343.666568440,5751707
1698, 552, b, 4, 1700645343.669699111, 1700645343.672954911,3255800
1699, 551, a, 6, 1700645343.677491815, 1700645343.683193744,5701929
1700, 551, d, 0, 1700645343.695846679, 1700645343.700076453,4229774
1701, 551, c, 2, 1700645343.695484231, 1700645343.701124925,5640694
1702, 553, b, 4, 1700645343.704235317, 1700645343.707468565,3233248
1703, 552, a, 6, 1700645343.712040073, 1700645343.726907733,14867660
1704, 552, d, 0, 1700645343.730559590, 1700645343.731965320,1405730
1705, 552, c, 2, 1700645343.730069984, 1700645343.732931166,2861182
1706, 554, b, 4, 1700645343.738784951, 1700645343.742142380,3357429
1707, 553, a, 6, 1700645343.746850990, 1700645343.756477421,9626431
1708, 553, d, 0, 1700645343.765179133, 1700645343.768518965,3339832
1709, 553, c, 2, 1700645343.764883975, 1700645343.772853058,7969083
1710, 555, b, 4, 1700645343.773312205, 1700645343.774767968,1455763
1711, 554, a, 6, 1700645343.781546199, 1700645343.791022380,9476181
1712, 554, d, 0, 1700645343.799753157, 1700645343.802917687,3164530
1713, 554, c, 2, 1700645343.799403285, 1700645343.805568780,6165495
1714, 556, b, 4, 1700645343.807725325, 1700645343.811178413,3453088
1715, 555, a, 6, 1700645343.816225834, 1700645343.824565809,8339975
1716, 555, d, 0, 1700645343.834431370, 1700645343.837920670,3489300
1717, 555, c, 2, 1700645343.834034131, 1700645343.841302048,7267917
1718, 557, b, 4, 1700645343.842300314, 1700645343.843960278,1659964
1719, 556, a, 6, 1700645343.850879808, 1700645343.855611192,4731384
1720, 556, d, 0, 1700645343.869103898, 1700645343.871427623,2323725
1721, 556, c, 2, 1700645343.868689793, 1700645343.872204533,3514740
1722, 558, b, 4, 1700645343.876684523, 1700645343.880010302,3325779
1723, 557, a, 6, 1700645343.885494131, 1700645343.889265366,3771235
1724, 557, d, 0, 1700645343.903835335, 1700645343.908309798,4474463
1725, 557, c, 2, 1700645343.903458533, 1700645343.909537094,6078561
1726, 559, b, 4, 1700645343.911108952, 1700645343.914580703,3471751
1727, 558, a, 6, 1700645343.919916505, 1700645343.925736275,5819770
1728, 558, d, 0, 1700645343.938396920, 1700645343.943425209,5028289
1729, 558, c, 2, 1700645343.938051768, 1700645343.947413558,9361790
1730, 560, b, 4, 1700645343.945517015, 1700645343.948205920,2688905
1731, 559, a, 6, 1700645343.954443127, 1700645343.961140682,6697555
1732, 559, d, 0, 1700645343.972918637, 1700645343.976227112,3308475
1733, 559, c, 2, 1700645343.972522757, 1700645343.978955154,6432397
1734, 561, b, 4, 1700645343.979815150, 1700645343.983245085,3429935
1735, 560, a, 6, 1700645343.989003297, 1700645343.998342685,9339388
1736, 560, d, 0, 1700645344.7427072, 1700645344.10750868,3323796
1737, 560, c, 2, 1700645344.7071440, 1700645344.13711209,6639769
1738, 562, b, 4, 1700645344.14428961, 1700645344.18077154,3648193
1739, 561, a, 6, 1700645344.23467198, 1700645344.37139811,13672613
1740, 561, d, 0, 1700645344.42148123, 1700645344.43710071,1561948
1741, 561, c, 2, 1700645344.41657620, 1700645344.46470748,4813128
1742, 563, b, 4, 1700645344.48852266, 1700645344.51938377,3086111
1743, 562, a, 6, 1700645344.58220937, 1700645344.63139563,4918626
1744, 569, d, 0, 1700645344.318709626, 1700645344.344541838,25832212
1745, 569, c, 2, 1700645344.318929110, 1700645344.347236894,28307784
1746, 571, b, 4, 1700645344.326263252, 1700645344.350327988,24064736
1747, 570, a, 6, 1700645344.336121628, 1700645344.358592277,22470649
1748, 570, d, 0, 1700645344.354809001, 1700645344.359431849,4622848
1749, 570, c, 2, 1700645344.355157126, 1700645344.360845417,5688291
1750, 572, b, 4, 1700645344.361358966, 1700645344.364597034,3238068
1751, 571, a, 6, 1700645344.370796838, 1700645344.379275588,8478750
1752, 571, d, 0, 1700645344.389428153, 1700645344.393225849,3797696
1753, 571, c, 2, 1700645344.389673078, 1700645344.396283330,6610252
1754, 573, b, 4, 1700645344.396117684, 1700645344.401710954,5593270
1755, 572, a, 6, 1700645344.405417391, 1700645344.416173149,10755758
1756, 572, d, 0, 1700645344.424209126, 1700645344.429456569,5247443
1757, 572, c, 2, 1700645344.424518011, 1700645344.433954984,9436973
1758, 574, b, 4, 1700645344.430527716, 1700645344.437787218,7259502
1759, 573, a, 6, 1700645344.440080766, 1700645344.449747019,9666253
1760, 573, d, 0, 1700645344.458670041, 1700645344.463824223,5154182
1761, 573, c, 2, 1700645344.458894998, 1700645344.467910693,9015695
1762, 575, b, 4, 1700645344.464940510, 1700645344.472411842,7471332
1763, 574, a, 6, 1700645344.475083092, 1700645344.484099945,9016853
1764, 574, d, 0, 1700645344.493471652, 1700645344.497543535,4071883
1765, 574, c, 2, 1700645344.493704945, 1700645344.498372334,4667389
1766, 576, b, 4, 1700645344.499314098, 1700645344.502284963,2970865
1767, 575, a, 6, 1700645344.509625914, 1700645344.517001242,7375328
1768, 575, d, 0, 1700645344.528279744, 1700645344.530888404,2608660
1769, 575, c, 2, 1700645344.528600486, 1700645344.532023447,3422961
1770, 577, b, 4, 1700645344.533699012, 1700645344.537480523,3781511
1771, 576, a, 6, 1700645344.544335446, 1700645344.551911278,7575832
1772, 576, d, 0, 1700645344.562857726, 1700645344.567413302,4555576
1773, 576, c, 2, 1700645344.563283649, 1700645344.571159940,7876291
1774, 578, b, 4, 1700645344.568130018, 1700645344.574614972,6484954
1775, 577, a, 6, 1700645344.578993106, 1700645344.589481563,10488457
1776, 577, d, 0, 1700645344.597389269, 1700645344.602442265,5052996
1777, 577, c, 2, 1700645344.597879425, 1700645344.606536757,8657332
1778, 579, b, 4, 1700645344.602553593, 1700645344.610234763,7681170
1779, 578, a, 6, 1700645344.613579777, 1700645344.623201787,9622010
1780, 578, d, 0, 1700645344.631992594, 1700645344.637417765,5425171
1781, 578, c, 2, 1700645344.632677072, 1700645344.641583473,8906401
1782, 580, b, 4, 1700645344.637109923, 1700645344.646091281,8981358
1783, 579, a, 6, 1700645344.648118951, 1700645344.656132070,8013119
1784, 579, d, 0, 1700645344.667192145, 1700645344.669437155,2245010
1785, 579, c, 2, 1700645344.667674135, 1700645344.673091314,5417179
1786, 581, b, 4, 1700645344.671487132, 1700645344.674168855,2681723
1787, 580, a, 6, 1700645344.682810995, 1700645344.691758327,8947332
1788, 580, d, 0, 1700645344.701783615, 1700645344.703580858,1797243
1789, 580, c, 2, 1700645344.702223774, 1700645344.705464052,3240278
1790, 582, b, 4, 1700645344.706027563, 1700645344.707401841,1374278
1791, 581, a, 6, 1700645344.717513219, 1700645344.728142756,10629537
1792, 581, d, 0, 1700645344.736343262, 1700645344.738979862,2636600
1793, 581, c, 2, 1700645344.736704770, 1700645344.740165023,3460253
1794, 583, b, 4, 1700645344.740388564, 1700645344.741445269,1056705
1795, 582, a, 6, 1700645344.752182432, 1700645344.762155586,9973154
1796, 582, d, 0, 1700645344.770956180, 1700645344.776226977,5270797
1797, 582, c, 2, 1700645344.771299441, 1700645344.780304653,9005212
1798, 584, b, 4, 1700645344.774879182, 1700645344.784475696,9596514
1799, 583, a, 6, 1700645344.786733796, 1700645344.800177416,13443620
1800, 583, d, 0, 1700645344.805623549, 1700645344.811209066,5585517
1801, 583, c, 2, 1700645344.805983992, 1700645344.814894739,8910747
1802, 585, b, 4, 1700645344.809335479, 1700645344.817153839,7818360
1803, 584, a, 6, 1700645344.821358359, 1700645344.830074930,8716571
1804, 584, d, 0, 1700645344.840087292, 1700645344.842715697,2628405
1805, 584, c, 2, 1700645344.840373011, 1700645344.845460780,5087769
1806, 586, b, 4, 1700645344.843715444, 1700645344.847917398,4201954
1807, 585, a, 6, 1700645344.855994098, 1700645344.867342865,11348767
1808, 585, d, 0, 1700645344.874881466, 1700645344.877579989,2698523
1809, 585, c, 2, 1700645344.875265047, 1700645344.879050341,3785294
1810, 587, b, 4, 1700645344.878029213, 1700645344.882704636,4675423
1811, 586, a, 6, 1700645344.890512709, 1700645344.899524606,9011897
1812, 586, d, 0, 1700645344.909496532, 1700645344.911951856,2455324
1813, 586, c, 2, 1700645344.909866805, 1700645344.914726763,4859958
1814, 588, b, 4, 1700645344.912463757, 1700645344.917103041,4639284
1815, 587, a, 6, 1700645344.925342388, 1700645344.933865281,8522893
1816, 587, d, 0, 1700645344.943994475, 1700645344.946327112,2332637
1817, 587, c, 2, 1700645344.944254712, 1700645344.950195001,5940289
1818, 589, b, 4, 1700645344.946840465, 1700645344.950965208,4124743
1819, 588, a, 6, 1700645344.959877912, 1700645344.968673875,8795963
1820, 588, d, 0, 1700645344.978693209, 1700645344.980876306,2183097
1821, 588, c, 2, 1700645344.978968442, 1700645344.983532697,4564255
1822, 590, b, 4, 1700645344.981308729, 1700645344.985651859,4343130
1823, 589, a, 6, 1700645344.994555981, 1700645345.3309887,8753906
1824, 589, d, 0, 1700645345.13335431, 1700645345.15110875,1775444
1825, 589, c, 2, 1700645345.13763289, 1700645345.18373151,4609862
1826, 591, b, 4, 1700645345.15680007, 1700645345.21414345,5734338
1827, 590, a, 6, 1700645345.29284848, 1700645345.37948242,8663394
1828, 590, d, 0, 1700645345.48014790, 1700645345.52887156,4872366
1829, 590, c, 2, 1700645345.48332438, 1700645345.57244651,8912213
1830, 592, b, 4, 1700645345.49946584, 1700645345.61057049,11110465
1831, 591, a, 6, 1700645345.63898468, 1700645345.67941133,4042665
1832, 598, d, 0, 1700645345.325623455, 1700645345.345643903,20020448
1833, 598, c, 2, 1700645345.326162592, 1700645345.350739158,24576566
1834, 600, b, 4, 1700645345.326283163, 1700645345.352989118,26705955
1835, 599, a, 6, 1700645345.341591777, 1700645345.362199204,20607427
1836, 599, d, 0, 1700645345.360431792, 1700645345.362529645,2097853
1837, 599, c, 2, 1700645345.360747736, 1700645345.364929457,4181721
1838, 601, b, 4, 1700645345.360680038, 1700645345.367124327,6444289
1839, 600, a, 6, 1700645345.383202291, 1700645345.393446854,10244563
1840, 600, d, 0, 1700645345.394888469, 1700645345.398586770,3698301
1841, 600, c, 2, 1700645345.395347634, 1700645345.400908072,5560438
1842, 602, b, 4, 1700645345.395363909, 1700645345.403585503,8221594
1843, 601, a, 6, 1700645345.417752043, 1700645345.426978540,9226497
1844, 601, d, 0, 1700645345.429442113, 1700645345.433118957,3676844
1845, 601, c, 2, 1700645345.429804479, 1700645345.437487599,7683120
1846, 603, b, 4, 1700645345.431027559, 1700645345.442157890,11130331
1847, 602, a, 6, 1700645345.452378680, 1700645345.461217055,8838375
1848, 602, d, 0, 1700645345.463995295, 1700645345.466434583,2439288
1849, 602, c, 2, 1700645345.464269279, 1700645345.468920877,4651598
1850, 604, b, 4, 1700645345.465475098, 1700645345.469263526,3788428
1851, 603, a, 6, 1700645345.487070593, 1700645345.496487275,9416682
1852, 603, d, 0, 1700645345.498384414, 1700645345.503097933,4713519
1853, 603, c, 2, 1700645345.498577625, 1700645345.506970084,8392459
1854, 605, b, 4, 1700645345.499898698, 1700645345.510666442,10767744
1855, 604, a, 6, 1700645345.521801237, 1700645345.531736638,9935401
1856, 604, d, 0, 1700645345.533050084, 1700645345.536892152,3842068
1857, 604, c, 2, 1700645345.533376863, 1700645345.539076133,5699270
1858, 606, b, 4, 1700645345.534258776, 1700645345.542519021,8260245
1859, 605, a, 6, 1700645345.556421254, 1700645345.565693295,9272041
1860, 605, d, 0, 1700645345.567539928, 1700645345.571095522,3555594
1861, 605, c, 2, 1700645345.567939070, 1700645345.573979374,6040304
1862, 607, b, 4, 1700645345.568653094, 1700645345.578799756,10146662
1863, 606, a, 6, 1700645345.591027019, 1700645345.600380453,9353434
1864, 606, d, 0, 1700645345.602111811, 1700645345.603919738,1807927
1865, 606, c, 2, 1700645345.602432267, 1700645345.606233153,3800886
1866, 608, b, 4, 1700645345.603088884, 1700645345.607224466,4135582
1867, 607, a, 6, 1700645345.625763446, 1700645345.634997579,9234133
1868, 607, d, 0, 1700645345.636582281, 1700645345.641622194,5039913
1869, 607, c, 2, 1700645345.636773976, 1700645345.645678844,8904868
1870, 609, b, 4, 1700645345.637660605, 1700645345.648592800,10932195
1871, 608, a, 6, 1700645345.660463033, 1700645345.667826758,7363725
1872, 608, d, 0, 1700645345.671180753, 1700645345.674755585,3574832
1873, 608, c, 2, 1700645345.671520253, 1700645345.676855224,5334971
1874, 610, b, 4, 1700645345.672158782, 1700645345.680184665,8025883
1875, 609, a, 6, 1700645345.695025582, 1700645345.709291026,14265444
1876, 609, d, 0, 1700645345.705683841, 1700645345.711568290,5884449
1877, 609, c, 2, 1700645345.706059026, 1700645345.712395865,6336839
1878, 611, b, 4, 1700645345.706737107, 1700645345.712967929,6230822
1879, 610, a, 6, 1700645345.729750187, 1700645345.737175350,7425163
1880, 610, d, 0, 1700645345.740267714, 1700645345.745616635,5348921
1881, 610, c, 2, 1700645345.740612813, 1700645345.750188085,9575272
1882, 612, b, 4, 1700645345.742242305, 1700645345.753862856,11620551
1883, 611, a, 6, 1700645345.764393466, 1700645345.769463593,5070127
1884, 611, d, 0, 1700645345.774843161, 1700645345.778618368,3775207
1885, 611, c, 2, 1700645345.775222607, 1700645345.780884501,5661894
1886, 613, b, 4, 1700645345.776985842, 1700645345.783507590,6521748
1887, 612, a, 6, 1700645345.798936932, 1700645345.809407768,10470836
1888, 612, d, 0, 1700645345.809372525, 1700645345.812209720,2837195
1889, 612, c, 2, 1700645345.809698989, 1700645345.813176042,3477053
1890, 614, b, 4, 1700645345.811180664, 1700645345.817317988,6137324
1891, 613, a, 6, 1700645345.833516231, 1700645345.846960093,13443862
1892, 613, d, 0, 1700645345.844830074, 1700645345.850506800,5676726
1893, 613, c, 2, 1700645345.845093890, 1700645345.850852197,5758307
1894, 615, b, 4, 1700645345.845850583, 1700645345.851958942,6108359
1895, 614, a, 6, 1700645345.868358760, 1700645345.879292345,10933585
1896, 614, d, 0, 1700645345.879163300, 1700645345.883281700,4118400
1897, 614, c, 2, 1700645345.879348543, 1700645345.886117209,6768666
1898, 616, b, 4, 1700645345.880342026, 1700645345.889640271,9298245
1899, 615, a, 6, 1700645345.903122892, 1700645345.916370063,13247171
1900, 615, d, 0, 1700645345.914186701, 1700645345.920219263,6032562
1901, 615, c, 2, 1700645345.914532932, 1700645345.925025214,10492282
1902, 617, b, 4, 1700645345.914836955, 1700645345.928910500,14073545
